_id,IOS_App_Id,Title,Developer_Name,Developer_IOS_Id,IOS_Store_Url,Seller_Official_Website,Age_Rating,Total_Average_Rating,Total_Number_of_Ratings,Average_Rating_For_Version,Number_of_Ratings_For_Version,Original_Release_Date,Current_Version_Release_Date,Price_USD,Primary_Genre,All_Genres,Languages,Description
5ddd18ab5add2aa7a436e2c0,775950595,Access Language Arts Lite,Attainment Company,403989333.0,https://apps.apple.com/us/app/access-language-arts-lite/id775950595?uo=4,http://www.attainmentcompany.com/access-language-arts-ipad-app,4+,-1.0,-1.0,0.0,0,2013-12-17T23:20:50Z,2019-06-01T10:35:07Z,0.0,Education,"['Education', 'Books']",['EN'],"Access Language Arts app is based on the curriculum Teaching to Standards: English Language Arts, which was created by Attainment Company and East Tennessee State University. Research has shown both the app and curriculum to be highly effective in teaching language arts skills, that are directly aligned to the Common Core Standards, to students with an intellectual disability or autism. 

The literature pieces chosen for read alouds in Access Language Arts app are among those typically used in the middle school curriculum. The adapted stories in the app are Neighbors, Sadako and a Thousand Paper Cranes, The Diary of Anne Frank, We Beat the Streets, The Outsiders, Number the Stars, Holes, and Dragonwings.

Note: We Beat the Streets is included in this free version.  The rest are available as an in app purchase.

Components of systematic instruction are embedded in the app's script are: constant time-delay procedure, system of least intrusive prompts, and feedback. 
Support for research and development of this app was provided in part by Contract ED-IES-13-C-0031 of the U.S. Department of Education, Institute of Education Sciences, awarded to Attainment Company, Inc."
5ddd18ab5add2aa7a436e2c1,349225338,Access to Insight,Bill Parousis,667779414.0,https://apps.apple.com/us/app/access-to-insight/id349225338?uo=4,,4+,4.0,436.0,5.0,3,2010-01-09T03:35:05Z,2019-08-18T00:44:03Z,0.0,Book,"['Books', 'Reference']",['EN'],"Not so much ""an eBook"" as a huge library of eBooks, this might just be the best application about Buddhism on the App Store!

This is the entire offline version of John Bullitt's widely recognized and highly recommended Access to Insight (www.accesstoinsight.org) web site, a massive compilation of material about Theravada Buddhism and Buddhism in general.

Herein are contained  over 1,000 *actual suttas* (skt: 'sutras') from the Tipitaka (body of Buddhist canonical texts) translated into contemporary English with scholarly rigor and precision by recognized subject domain experts. Suttas are not simply modern essays and interpretations; they are actual written discourses historically attributed to Siddhartha Gotama, the Buddha, who founded Buddhism nearly 2,500 years ago.

A massive and thorough collection of essays by world-renound monks and scholars on the subjects of Buddhist philosophy, meditation, and practice is also included.

This is high quality material that is suitable reading for personal interest or academic study. Much of the material has also been published in printed form.

To aid the reader, indexes are available by subject, author, title, sutta title, proper name of historical figure, simile/metaphor, and even traditional numerical association. 


Usability Features of the Software

The reader works much like a web browser. Double tap on the screen to hide or show the toolbar and status bar. Landscape and portrait modes are supported, as are bookmarks which save the current scroll position of the current page.


Network access not required!

Except for the search and audio features, network access is not required. The full text is stored locally on your device.


Audio

Many of the sutta translations also link to iPhone accessible online audio readings on suttareadings.net. 


Excerpts from ""What is Access to Insight?"" by site owner John T. Bullitt:

""Access to Insight is an Internet website dedicated to providing accurate, reliable, and useful information concerning the practice and study of Theravada Buddhism, as it has been handed down to us through both the written word of the Pali canon and the living example of the Sangha.""

""The readings assembled here represent just a selection of the Buddha's teachings. These are the ones that, over the years, I've personally found to be helpful in deepening an understanding of Dhamma practice. This collection is not meant to be an exhaustive archive of Theravada Buddhist texts.""

""Everything available at Access to Insight is offered in full cooperation with the authors, translators, and publishers concerned, with the clear understanding that none of it is to be sold. Please help yourself to whatever you find useful."""
5ddd18ab5add2aa7a436e2c2,1115612167,AccessibleReader,itzhak gerber,1115612166.0,https://apps.apple.com/us/app/accessiblereader/id1115612167?uo=4,http://philosoft.blob.core.windows.net,4+,-1.0,-1.0,0.0,0,2017-04-03T20:32:09Z,2017-04-03T20:32:09Z,0.0,Book,"['Books', 'Entertainment']",['EN'],Application for blind people. It read books for them
5ddd19fe5add2aa7a436e2c3,943806356,Accessories,Jaguar Land Rover Korea,943806355.0,https://apps.apple.com/us/app/accessories/id943806356?uo=4,,12+,-1.0,-1.0,0.0,0,2014-12-09T05:39:07Z,2017-11-23T01:48:07Z,0.0,Lifestyle,"['Lifestyle', 'Books']","['EN', 'KO']","랜드로버 순정 액세서리로 남들과 차별화 되는 자신만의 스타일과 개성을 표현하여 보십시오.

신차를 출고할 때 뿐만 아니라 출고 이후에도 자유롭게 장착할 수 있습니다.

운반 및 견인, 외관 스타일링과 인테리어 등 개인의 개성과 취향을 살리고, 차량의 실용성과 기능성을 높일 수 있는 액세서리들이 제공됩니다.

랜드로버 순정 액세서리와 관련된 최신 프로모션 정보를 만나보실 수 있습니다."
5ddd19fe5add2aa7a436e2c4,411970514,Accordance Bible Software,"OakTree Software, Inc.",411970517.0,https://apps.apple.com/us/app/accordance-bible-software/id411970514?uo=4,http://www.accordancebible.com/Accordance-Mobile,4+,5.0,7458.0,5.0,380,2010-12-30T22:24:16Z,2019-10-03T21:36:50Z,0.0,Reference,"['Reference', 'Books']",['EN'],"Accordance® is a fast and powerful Bible study app that lets you read, search, and explore the Bible.

Read
• Read the Bible and follow along with a commentary or your own study notes
• Compare two Bible translations side by side that will scroll in sync with one another
• Follow a Bible reading plan
• Take notes, create highlights, and add bookmarks that will sync with the desktop version of Accordance

Search
• Search the Bible for words or verses
• Search the Bible using powerful tags and commands
• Search Greek and Hebrew Bibles (samples included) by lemma, inflected form, or root

Explore
• Press and hold when reading to bring up the magnifying glass, then select a word to view Instant Details (definition and/or parsing if available)
• Look up unfamiliar words in Bible dictionaries and lexicons
• Tap on hyperlinked verse references to view the full passage in the Instant Details popover

The following free resources are included in your initial download of Accordance:
• ESV Bible with Strong’s numbers (ESVi)
• World English Bible (WEB)
• Samples of the Greek New Testament and Hebrew Bible
• Easton’s Bible Dictionary
• Outlines of each book of the Bible
• Margin notes and cross-references
• Bible Lands PhotoGuide Sampler
• Kohlenberger/Mounce Concise Hebrew–Aramaic Dictionary
• Mounce Concise Greek-English Dictionary
• BiblicalTraining.org

If you register an Accordance account, you will also be able to download a free iOS Starter collection including: 

• The 1901 American Standard Version (ASV) 
• French: Louis Segond Bible
• German Elberfelder 1905
• German Lutherbibel 1912
• Greek and Hebrew Strong's Dictionaries 
• Hitchcock's Dictionary of Bible Names 
• Nave's Topical Bible 
• Portuguese Bible: João Ferreira De Almeida Atualizada (ALMEIDA)
• Spanish 1909 Reina Valera with Strong's numbers
• Dr. J's Bible Study Methods
• Maps Sampler 
• Timeline Sampler 
• Chronological Readings 
• Devotional Readings 
• Classic Passages 
• Parables & Miracles 

If you would like to add more resources to your library, Accordance has an extensive collection of Bibles and study tools available for purchase. These materials range from Christian classics to Jewish publications to high-end reference works to the Dead Sea Scrolls in Hebrew. Whatever your Bible study needs may be, Accordance has you covered.

Questions or comments?  Come join the discussion in our support forums at https://accordance.bible/forums/"
5ddd19fe5add2aa7a436e2c5,1433800609,According To Phil,"Enable Training and Consulting, Inc.",486078574.0,https://apps.apple.com/us/app/according-to-phil/id1433800609?uo=4,http://www.kidsthinkaboutit.com/Apps,4+,-1.0,-1.0,0.0,0,2018-10-05T03:55:11Z,2018-10-05T03:55:11Z,1.99,Book,"['Books', 'Education']",['EN'],"Download some awesome automated amusement for your iPad...and for your kids! 

Sure, they look cool, but do you really know what robots are, how they work, or what they can really do? Join Phil Bot (Phil to his friends) as he explores the wide world of robots, including where and when they began, how they help us now, and all the amazing accomplishments to come. 

According to Phil is great for robot enthusiasts aged 7-10. It’s also fantastic for sharing with anyone who has always wanted to know more, including younger siblings and bigger thinkers!

Features: 
- High-tech history of famous minds and the machines they’ve created
- Exploration of the inner workings of a robot
- Full-color, animated illustrations
- Fully-narrated, for kids who like to listen and follow along
- Easy-to-use, engaging activities
- Suggestions for discussion, journal writing, and even drawing

Want to know more?  Pay us a visit or drop us a line for books, apps, and resources for parents and teachers."
5ddd19fe5add2aa7a436e2c6,1432752826,Accosol - 12th CBSE by Namrata,The Dhwalin (OPC) Private Limited,1180521457.0,https://apps.apple.com/us/app/accosol-12th-cbse-by-namrata/id1432752826?uo=4,,4+,-1.0,-1.0,0.0,0,2018-09-22T00:35:33Z,2019-07-15T23:21:32Z,0.0,Education,"['Education', 'Books']","['CA', 'EN', 'FR', 'DE', 'IT', 'PL', 'PT', 'ZH', 'ES']","Accosol currently provides solutions for the book ""T.S.Grewal"" 2019 edition of Accounts subject of Class12.

Prominent features of the app:
- Ease of access
- Offline Usage
- Unlimited doubt session"
5ddd19fe5add2aa7a436e2c7,1383688132,Accountant Pro & Audit Law MEF,Legal Council of Ministry of Economy and Finance,1438707853.0,https://apps.apple.com/us/app/accountant-pro-audit-law-mef/id1383688132?uo=4,http://lcs.mef.gov.kh/,4+,-1.0,-1.0,4.0,1,2018-05-30T23:50:06Z,2018-08-15T15:43:51Z,0.0,Book,"['Books', 'Lifestyle']",['EN'],"This application provides us a great tool for accessing the Accounting Profession and Audit Law Compendium in Cambodia which was completely prepared in 2018.
The content of the book is well-organized logically based on objectives and chronological order and well-designed based on the identification of Ministry of Economy and Finance.
With the navigation of table contents on the left slide drawer, it facilitates us to access immediately and easily to the specific law. In addition, we can search the content of the document by specific words, page number and article of a law.
Furthermore, as most of devices have problems with Khmer language, we considered to make up a Khmer keyboard which will aid us on input the text to search and will be available on all devices.
Moreover, there is a useful tutorial for helping user to know how to use this application which will tell us all about its features."
5ddd19fe5add2aa7a436e2c8,920387623,Accounting - Debits & Credits,"TSAPlay, LLC",863811902.0,https://apps.apple.com/us/app/accounting-debits-credits/id920387623?uo=4,,4+,4.5,71.0,0.0,0,2014-11-05T12:15:09Z,2019-10-16T16:33:25Z,0.0,Education,"['Education', 'Books']",['EN'],"Accounting Play - Debits & Credits teaches the accounting equation with an iPhone & iPad game. Debit and Credit coins to learn, study, basic accounting and training. Play against the world as you learn. Study materials to learn the equation, debits & credits, journal entries, and accounting theory is included for free. Whether you are studying for the CPA exam or taking your first accounting course, Accounting Play will help you learn in a fast and fun way."
5ddd19fe5add2aa7a436e2c9,417421782,Accounting and Financial Management in Small Business,Thomsen Business Information,400755740.0,https://apps.apple.com/us/app/accounting-and-financial-management-in-small-business/id417421782?uo=4,,4+,-1.0,-1.0,0.0,0,2011-03-13T05:53:32Z,2014-04-08T21:08:08Z,0.0,Business,"['Business', 'Books']",['EN'],"Easy introduction to your business accounts. Understand the figures in the financial statement. Profit and loss statement, account plan, gross profit, bookkeeping etc. 
Get on top of your administration.

MORE:
 ● You will be able to ask your accountant the right questions
 ● You will be able to understand your business
 ● You can earn more money when you manage well

TALK TO ACCOUNTANTS
Often one feel uncertain when talking to an accountant. This have to stop.

This app gives you information about setting up proper accounting procedures. 

You get enough knowledge so you can talk to and to understand a professional accountant without feeling embarrassed.

YOU CAN TAKE ACTION
The app also gives you the knowledge to understand the information from an accounting system. 

When you understand the information you can take action towards your business’s challenges and make sure you can earn more money.

STRUCTURE
The app has 75 articles in two chapters:
 
1) How to set up and understand a proper accounting system

2) How to understand the financial information you get and guidelines to act on the received information 

iBOOKS & TEMPLATES
Besides the many articles you also get access to two iBooks and budget templates free to use on your computer.
 
This app is created on the basis of the books Basic Accountancy and Financial Management which are widely used around the world by small businesses owners. You get access to the books in this app.

DECLARATION OF CONTENT 
The app gives you the overview of how to manage basic accounting in your business. 

It does not give you an accounting programme and detailed information about TAX, VAT, Sales Tax and other administrative issues imposed by your government."
5ddd19fe5add2aa7a436e2ca,894077537,ACE American,American Council on Exercise (ACE),816467405.0,https://apps.apple.com/us/app/ace-american/id894077537?uo=4,,4+,2.5,18.0,3.0,4,2014-07-20T04:34:49Z,2019-04-04T15:47:17Z,0.0,Book,"['Books', 'Education']",['EN'],"The ACE Library is an exclusive access and storage application for customers who have purchased eBooks from ACE. eBook purchasers may use it to review digital texts as they prepare for ACE Certification exams. For additional reading, a number of ACE ProSource articles are housed in the library and available upon download of the app."
5ddd19fe5add2aa7a436e2cb,914509234,Ace the game! Learn and play on a tennis court for children,Philipp Metzler,773380511.0,https://apps.apple.com/us/app/ace-the-game-learn-and-play-on-a-tennis-court-for-children/id914509234?uo=4,,4+,3.5,10.0,3.5,10,2014-12-01T08:00:00Z,2014-12-01T08:00:00Z,0.0,Games,"['Games', 'Books', 'Family']","['EN', 'FR', 'DE', 'JA', 'PT', 'RU', 'ZH', 'ES', 'ZH']","* Learning game for small children
* Explore the world
* Motivate kids to learn for fun
-
With this fun game for small children you can support their learning process by teaching them that exploring and learning is fun! These games are based on educational and pedagogical principles and are perfect to learn things like: counting, comparing, sorting, logical thinking and concentration. Different types of exercises yield a lot of fun for your children."
5ddd19fe5add2aa7a436e2cc,906343654,Best riddles for your mind,Alejandro Melero Zaballos,665859435.0,https://apps.apple.com/us/app/best-riddles-for-your-mind/id906343654?uo=4,,4+,-1.0,-1.0,0.0,0,2014-08-12T19:47:51Z,2018-02-23T22:24:04Z,0.0,Book,"['Books', 'Entertainment']","['EN', 'ZH', 'ES']","We have developed this new application to make it even more entertaining puzzles in Spanish and alternate series of dominoes: 
• With puzzles and riddles we have selected over two hundred riddles for you to practice lateral thinking and not test verbal reasoning. 
• With the graphic series of dominoes, nonverbal reasoning practice the groups you watching dominoes and calculating how many points correspond to the page that is blank. 
This version is suitable for all ages, whether adults, young children go to school or going to school. Perfect for a good time, alone or in groups. Find the solution to each puzzle logic or graphic string, exercise your mind and stimulates your brain. These tests, for intelligence tests are useful for selecting staff and also apply in schools. 
  If you liked the app, Vote for us because it helps us to improve applications, Thanks!"
5ddd19fe5add2aa7a436e2cd,1012390195,ACF - Bíblia de Estudo Fiel,Kairos Software LLC,995828816.0,https://apps.apple.com/us/app/acf-b%C3%ADblia-de-estudo-fiel/id1012390195?uo=4,,4+,4.0,15.0,4.0,5,2015-09-04T17:59:52Z,2018-11-09T22:48:24Z,1.99,Book,"['Books', 'Education']","['EN', 'PT', 'ZH', 'ES']","******* Listen to the Bible In Portuguese ******* 

- Download the new module with the ACF Bible Audio.

The Bible Almeida Corrigida Fiel (ACF) Portuguese translation is 100% based on the Textus Receptus for the New Testament (the same used by the Church throughout the centuries and by the Reformers) and on the Massoret Text for the Old Testament (the same used by the Jewish people until today).  

This app has been carefully made by believers for believers willing to have a closer relationship with our LORD Jesus Christ, studying His words. 

You will have a great time studying God's Word with this powerful, yet simple to use app, including these main Features:

- No advertisements!

- Many available text fonts for easy reading.

- Write your own notes using our Text Editor.

- Day reading mode and night reading mode.

- Change the text spacing and size.

- Fast pinch to zoom the text.

- Change the screen brightness.

- Justify the text to left, right or center.

- Reading mode and study mode.

- Fast access to cross references .

- Bookmark any verse easily.

- Share Bible verses on Facebook.

- Fast and feature rich Bible search.

- Auto-scrolling with adjustable speed.

- Automatically sync your notes on iCloud.

- Change the text to any color (in the Fonts Menu)

- Change the Background to any color (in the Fonts Menu)

- Change the App Theme to any color (in the Fonts Menu)

The power of the Scriptures is necessary for your spiritual growth, and that's why we've carefully designed the best app for the iPhone, iPod and iPad so you can search the scriptures daily (Acts 17:11). Learn from God's chosen way to speak directly with you, and every word is very important (Matthew 4:4).

As you study the Bible you can highlight the text with many colors to learn what our Lord and Savior Jesus Christ is teaching you. Take notes using the Rich Text Editor, because All scripture is given by inspiration of God, and is profitable for doctrine, for reproof, for correction, for instruction in righteousness (2 Timothy 3:16).	

Thank you for downloading the ACF Portuguese Bible!

For more information please visit www.biblias.com.br"
5ddd19fe5add2aa7a436e2ce,1050080445,ACF Palm Beach Chapter,Nationwide Payment Systems Inc.,597919469.0,https://apps.apple.com/us/app/acf-palm-beach-chapter/id1050080445?uo=4,,4+,-1.0,-1.0,0.0,0,2015-10-26T16:15:39Z,2018-03-20T21:02:53Z,0.0,Book,['Books'],"['AR', 'AZ', 'CA', 'CS', 'DA', 'NL', 'EN', 'FI', 'FR', 'DE', 'EL', 'HE', 'HU', 'ID', 'IT', 'JA', 'KO', 'NB', 'NN', 'PL', 'PT', 'RO', 'RU', 'ZH', 'SK', 'ES', 'SV', 'ZH', 'TR', 'UK', 'VI']","This app is for the American Culinary Federation, INC. Chapter in Palm Beach County.  The American Culinary Federation, Inc. (ACF) was founded in 1929 in New York City by three chefs’ organizations: the Société Culinaire Philanthropique, the Vatel Club and the Chefs de Cuisine Association of America. Since our inception, little has changed in our principal goals. We are an organization based on promoting the professional image of American chefs worldwide through education of culinarians at all levels. Today, ACF is the largest professional chefs’ organization in North America. We are made up of more than 20,000 members who belong to more than 210 chapters in four regions across the United States. 

ACF is the culinary leader in offering educational resources, training, apprenticeship and programmatic accreditation designed to enhance professional growth for all current and future chefs and pastry chefs. In addition, ACF operates the most comprehensive certification program for chefs in the United States.

We offer culinary competitions, certification, a national apprenticeship program, regional and national events, publications and much more to help foster the growth of professional chefs and the food
service industry.

Features:
-About Us
-Location
-President
-Social Media
-Contact Us
-Photo Gallery
-Ask The Chef
-Message Center
-Sign Up
-You Tube
-Sponsors & Vendors
-Events
-Community Affairs
-Community Minutes
-Classifieds
-Students
-Articles
-Competitions
-Chapter Officers
-Chapter Awards
-Tell A Friend
- And Much More.."
5ddd19fe5add2aa7a436e2cf,1189929461,Ach Scanner,jamel achria,1087077839.0,https://apps.apple.com/us/app/ach-scanner/id1189929461?uo=4,,4+,-1.0,-1.0,0.0,0,2017-01-03T19:14:17Z,2017-01-03T19:14:17Z,0.0,Book,"['Books', 'Photo & Video']",['EN'],"Welcome To ACH Scanner

• OCR integrated
• Convert image to PDF file
• Capture or import image from Camera roll
• Automatically detect image rectangle
• Perspective crop with magnetic pointer
• You can rotate with animation, adjustment image
• You can share to Social media
• You can save in the Album Gallery"
5ddd19fe5add2aa7a436e2d0,436737757,Acher-Rench,Reiff Verlag KG,398123218.0,https://apps.apple.com/us/app/acher-rench/id436737757?uo=4,,4+,-1.0,-1.0,0.0,0,2011-05-13T22:31:01Z,2019-10-29T12:40:31Z,0.0,News,"['News', 'Books']",['DE'],"Die Mittelbadische Presse ist mit ihren fünf Lokalzeitungen die regionale Informationsplattform des Ortenaukreises. Im eigenständigen überregionalen Teil werden Politik, Gesellschaft, Sport und Kultur von Korrespondenten aus aller Welt beleuchtet. Die Lokalteile informieren ausführlich über das Geschehen vor der Haustür.
Die Acher-Rench-Zeitung ist die Lokalausgabe für Oberkirch und das Renchtal, den Raum Achern sowie Rheinau, Renchen und Appenweier. Die Redaktion bietet viele Serien mit Servicecharakter sowie spannende Informationen, gut recherchierte Hintergründe, pointierte Kommentare, Unterhaltung und Tipps zum täglichen Einkauf.
Als Nutzer der digitalen Ausgabe erhalten Sie zusätzlich Zugriff auf Multimediainhalte. Ausgewählte Artikel sowohl im überregionalen Teil als auch im Lokalteil werden mit Fotos oder Videos oder anderen Features ergänzt."
5ddd19fe5add2aa7a436e2d1,1232123311,Achi Bible,Kalaam Media Ltd,503924652.0,https://apps.apple.com/us/app/achi-bible/id1232123311?uo=4,,4+,-1.0,-1.0,0.0,0,2017-05-07T23:29:33Z,2017-05-07T23:29:33Z,0.0,Book,"['Books', 'Reference']",['EN'],"Read Achi Bible for free on your iOS devices.

Compatible with iOS 8.0 and higher.
No additional font installation required.
Search option.
Adjustable font size and easy to use interface.
Night Mode for reading during night time (Good for your eyes)
Swipe functionality for chapter navigation.
Share Bible verses using social media sites (Facebook, Google+ Twitter), E-mail, IM clients (Skype, Yahoo Messenger and Google Hangouts) and SMS (you should have these apps installed on your device first)"
5ddd19fe5add2aa7a436e2d2,1104830261,Achyuta Akella's Writings,Achyuta Akella,1104829570.0,https://apps.apple.com/us/app/achyuta-akellas-writings/id1104830261?uo=4,http://achyuta.akel.la,12+,5.0,8.0,5.0,1,2016-05-04T20:03:57Z,2018-07-24T22:49:18Z,0.0,News,"['News', 'Books']",['EN'],"Achyuta's app showcases a selection of his writings, current, and over times past. With it, you can

• view a list of recent writings

• delve into collections of writings

• flit through small portions of original text

• read articles fitted conveniently to your device

• adjust the color scheme to suite your environment &

• send feedback about an article or the app itself"
5ddd19fe5add2aa7a436e2d3,1394147014,ACI Dealing Certificate,Raymond Yeh,818249115.0,https://apps.apple.com/us/app/aci-dealing-certificate/id1394147014?uo=4,,4+,-1.0,-1.0,0.0,0,2018-07-22T09:10:23Z,2018-07-22T09:10:23Z,0.0,Book,"['Books', 'Education']",['EN'],"Excel in the ACI Dealing Certificate (3I0-012) exam on your first try with Quiztronic Exam Prep Series!

Study and practice for the exam with flashcards. Then attempt 'Practice Mode' with no time limit and detailed answer review to gain confidence. Finally, pit yourself against the 'Mock Exam' to prepare yourself for the actual examination!

Get Started Free:
We believe that education should be accessible to all, which is why this exam prep is available free.

- Flash card mode with 25% of all questions unlocked
- Practice mode with 25 questions
- Mock exam mode with 25 questions
- Ads are enabled for all quiz
- Performance review at end of quiz
- Over-the-air update for question bank

Unlock the Full Features:
In addition to the basic features, purchase of the full feature of the app allows you to gain access to: 

- 850+ practice questions
- Practice Mode with all questions unlocked
- Mock Exams with all questions unlocked
- Ads-free learning experience

Content Tested:
– Basic Interest Rate Calculations
- Cash Money Market
- Cash Money Market Calculations
- Foreign Exchange
- Foreign Exchange Calculations
- Forward-forward, FRAs and Money Market Futures & Swaps
- Options
- Asset & Liability Management
- Principles of Risk

Mock Exam Format:
70 questions
Time limit of 2 hours

About Quiztronic:
Quiztronic is your top choice for mobile learning and exam preparation tool. Quiztronic Exam Prep series allows you to study for your exams on-the-go at your own pace."
5ddd19fe5add2aa7a436e2d4,1137961611,ACI l'Automobile,ACI Informatica S.p.A.,408680677.0,https://apps.apple.com/us/app/aci-lautomobile/id1137961611?uo=4,http://www.lautomobile.aci.it/,4+,-1.0,-1.0,0.0,0,2016-09-07T10:26:01Z,2018-07-19T15:15:26Z,0.0,Book,"['Books', 'Lifestyle']",['IT'],"Versione digitale della rivista l'Automobile di ACI.

Offerta commerciale
Possibilità di scegliere il metodo più adatto alle tue esigenze: acquisto della copia singola (1 copia € 1,99) o sottoscrivere un abbonamento (11 numeri € 11,99). L'abbonamento sarà accreditato sul tuo account iTunes e si rinnoverà automaticamente alla scadenza. Per i Soci ACI l'abbonamento è gratuito. 
Puoi disattivare il tuo rinnovo tramite il tuo profilo iTunes, con almeno 24 ore di anticipo rispetto alla scadenza del tuo abbonamento attivo. Le rate dell'abbonamento già pagate non potranno essere rimborsate.

Si prega di prendere visione sulla politica della privacy al seguente link: http://www.aci.it/per-la-navigazione-del-sito/privacy.html"
5ddd19fe5add2aa7a436e2d5,1394033902,ACI Operations Certificate,Raymond Yeh,818249115.0,https://apps.apple.com/us/app/aci-operations-certificate/id1394033902?uo=4,,4+,-1.0,-1.0,0.0,0,2018-07-22T09:09:30Z,2018-07-22T09:09:30Z,0.0,Book,"['Books', 'Education']",['EN'],"Excel in the ACI Operations Certificate (3I0-013) exam on your first try with Quiztronic Exam Prep Series!

Study and practice for the exam with flashcards. Then attempt 'Practice Mode' with no time limit and detailed answer review to gain confidence. Finally, pit yourself against the 'Mock Exam' to prepare yourself for the actual examination!

Get Started Free:
We believe that education should be accessible to all, which is why this exam prep is available free.

- Flash card mode with 25% of all questions unlocked
- Practice mode with 25 questions
- Mock exam mode with 25 questions
- Ads are enabled for all quiz
- Performance review at end of quiz
- Over-the-air update for question bank

Unlock the Full Features:
In addition to the basic features, purchase of the full feature of the app allows you to gain access to: 

- 450+ practice questions
- Practice Mode with all questions unlocked
- Mock Exams with all questions unlocked
- Ads-free learning experience

Content Tested:
– Overall financial market and
front to end treasury view
- Deal capture, trade entry and
confirmations
- Settlement, netting and clearing
- Reconciliations and
investigations
- Treasury systems and data
management
- Risk management, controls,
compliance and documentation
- Foreign exchange
- Money market
- Derivatives
- Short term bonds and notes

Mock Exam Format:
75 questions
Time limit of 2 hours

About Quiztronic:
Quiztronic is your top choice for mobile learning and exam preparation tool. Quiztronic Exam Prep series allows you to study for your exams on-the-go at your own pace."
5ddd19fe5add2aa7a436e2d6,1057930348,ACIM,YONG ZHONG ZHANG,987947102.0,https://apps.apple.com/us/app/acim/id1057930348?uo=4,,4+,5.0,13.0,5.0,11,2015-11-19T14:50:47Z,2018-12-01T16:35:16Z,11.99,Reference,"['Reference', 'Books']",['EN'],"A Course in Miracles began with the sudden decision of two people to join in a common goal. Their names were Helen Schucman and William Thetford, Professors of Medical Psychology at Columbia University’s College of Physicians and Surgeons in New York City. 

As its title implies, the Course is arranged throughout as a teaching device. It consists of three books: a 669-page Text, a 488-page Workbook for Students, and a 92-page Manual for Teachers. The order in which students choose to use the books, and the ways in which they study them, depend on their particular needs and preferences.

The curriculum the Course proposes is carefully conceived and is explained, step by step, at both the theoretical and practical levels. It emphasises application rather than theory, and experience rather than theology. It specifically states that “a universal theology is impossible, but a universal experience is not only possible but necessary” (Manual, p.~77). Although Christian in statement, the Course deals with universal spiritual themes. It emphasises it is but one version of the universal curriculum. There are many others, this one differing from them only in form. They all lead to God in the end."
5ddd19fe5add2aa7a436e2d7,1168458511,ACIM Workbook,koii media,1168458510.0,https://apps.apple.com/us/app/acim-workbook/id1168458511?uo=4,http://www.koiimedia.com,4+,5.0,8.0,5.0,3,2017-03-11T00:51:13Z,2017-07-05T15:03:09Z,9.99,Lifestyle,"['Lifestyle', 'Books']",['EN'],"Features

* High quality audio recordings with 3 narrators for the entire workbook.
* Entire workbook text.
* Daily lesson view to jump to your current lesson.
* Self recorded affirmations.
* Lesson reminders."
5ddd19fe5add2aa7a436e2d8,1191291148,ACİL SERVİS ROMANLARI,MobiRoller,896649400.0,https://apps.apple.com/us/app/aci-l-servi-s-romanlari/id1191291148?uo=4,,17+,-1.0,-1.0,0.0,0,2017-01-10T05:34:27Z,2017-01-10T05:34:27Z,0.0,Book,['Books'],"['CA', 'CS', 'DA', 'NL', 'EN', 'FI', 'FR', 'DE', 'EL', 'HE', 'HU', 'ID', 'IT', 'JA', 'KO', 'NB', 'FA', 'PL', 'PT', 'RO', 'RU', 'ZH', 'SK', 'ES', 'SV', 'ZH', 'TR']","Türkiye'nin ilk 112 Acil Servis Romanları olan Cankurtaran ve Zühre şimdi cebinde! Cankurtaran Serisi hakkında detaylı bilgilerin yer aldığı bu uygulama, ZÜHRE romanının tamamını ücretsiz okumak isteyenler için hazırlandı."
5ddd19fe5add2aa7a436e2d9,1463329356,ACJU Sinhala Quran,All Ceylon Jamiyyathul Ulama,1463329355.0,https://apps.apple.com/us/app/acju-sinhala-quran/id1463329356?uo=4,,4+,-1.0,-1.0,0.0,0,2019-05-16T11:17:32Z,2019-07-07T01:06:32Z,0.0,Book,"['Books', 'Education']",['EN'],"""ACJU Sinhala Quran"" is a mobile application developed based on the Sinhala exegesis of the Holy Quran, ""Al Quran Artha Sangrahaya"" launched by the All Ceylon Jamiyyathul Ulama. This book presents the exegesis of the Holy Quran in Sinhala. This attempts at providing elucidation, explanation, interpretation, or commentary for clear understanding of the Holy Quran in Sinhala .This mobile application consists of following special features, which enables the user to read and understand the exegesis in an interactive manner.
1. Ability to view any sentence or any chapter within one step of selection
2. Bookmark any sentence for later reference and copy option to copy any sentence
3. Search for any sentence by providing a word or phrase both in Sinhala and Arabic languages
4. View footnotes of the sentences in an interactive manner, which provides further explanations on a given word or phrase
5. View the introduction of the chapters which provides an insight of the chapter
6. Provides a glossary with an explanation to unfamiliar words
7. Provides subject wise indexing"
